transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
5666,166,157.99812334207053,QR,Electronics,FR,19,0.2075330047227872,0.0199616572212608,0
3219,200,133.4176983921729,QR,Food,FR,17,0.1352492546043524,0.2036757559948307,0
109,732,19.248406393606032,POS,Food,TR,10,0.1668233211759386,0.0111956858841391,0
8910,354,118.05070023406287,ATM,Grocery,UK,13,0.1838844101799862,0.1057799728446166,0
3659,194,61.85296583339424,Online,Electronics,TR,7,0.0620838177532498,0.2482086943211388,0
4648,443,191.5573537627316,QR,Electronics,TR,8,0.2970918774677266,0.0861336382296667,0
8799,40,102.9377693969542,Online,Food,FR,15,0.1132335873990708,0.2431404655854793,0
2891,70,92.88597516036111,POS,Grocery,UK,23,0.2165619462198288,0.2054852725217529,0
8928,880,10.833825740571186,QR,Clothing,DE,6,0.1653936775777607,0.1314551485942208,0
352,229,135.55962267107878,POS,Clothing,DE,10,0.123213261417318,0.0420417939360929,0
5828,969,140.98840347377438,QR,Travel,UK,20,0.2823806406822878,0.014509974157022,0
1732,181,35.72477384860488,ATM,Electronics,UK,16,0.0484372226468221,0.1039946699271791,0
482,595,115.3349186829718,POS,Travel,DE,20,0.0592540828145555,0.0508715146062102,0
424,217,119.6557328029017,Online,Grocery,US,20,0.286451265734262,0.1749992907807692,0
8262,705,116.2862517121815,POS,Food,DE,18,0.2082748106119529,0.2320885884706164,0
8108,64,168.52543265541172,POS,Travel,FR,15,0.0392104509870721,0.2637125040206143,0
1441,432,65.26092626324173,ATM,Food,DE,23,0.116094978670807,0.19447662171078,0
5248,104,54.76468472072599,POS,Food,FR,18,0.2245067090114774,0.03131681935016,0
6588,618,90.38053678307948,POS,Food,UK,17,0.1713183481773008,0.0295071782835692,0
42,647,154.11769365811546,POS,Food,US,6,0.0269688771644386,0.1278112962251898,0
1751,350,149.58235842072847,ATM,Food,US,6,0.1058936645135187,0.0306160044901622,0
1814,708,83.96268056827209,QR,Grocery,US,17,0.1291940114142261,0.2897111209954442,0
5119,413,78.25866043661317,ATM,Clothing,UK,17,0.2390064359267312,0.1289880462835566,0
4670,727,133.61964849404376,ATM,Travel,DE,21,0.2416168355091359,0.122643548979549,0
238,522,159.19602419256864,ATM,Grocery,US,17,0.1386239737736595,0.0229854442488855,0
9779,157,3725.238401828518,ATM,Travel,FR,6,0.852123104990657,0.736793253167561,1
8148,421,21.06899257854471,POS,Grocery,TR,21,0.0948772184705798,0.0570050030642631,0
9166,942,129.8956753699469,ATM,Grocery,DE,21,0.2206862096050456,0.1298527559749325,0
5854,236,92.28348120601449,POS,Electronics,UK,18,0.0873578506560295,0.2171878848571155,0
8529,481,156.7820633837403,Online,Electronics,DE,12,0.0727902697823524,0.2026474385757666,0
6423,811,121.82545659600308,ATM,Electronics,FR,20,0.1138313139930707,0.2240804362817668,0
7890,529,98.32075124100022,ATM,Travel,DE,8,0.016754329896292,0.1297015895122122,0
3047,880,84.67612539447843,QR,Travel,DE,20,0.2048118020558312,0.2433221055841536,0
1360,284,69.80100566963881,Online,Travel,DE,23,0.1266861840744256,0.2128361438046981,0
8050,454,111.0274453447611,ATM,Electronics,DE,15,0.1328259113909544,0.0642585634804394,0
2008,991,146.7728682424388,ATM,Food,US,7,0.1472339317743514,0.2098381421457124,0
8379,618,52.22990674467237,Online,Grocery,DE,15,0.1961824521851517,0.1429370439658969,0
5637,944,124.86101192216842,POS,Clothing,US,21,0.259924056938567,0.2723700289657323,0
7021,314,129.01595886297753,Online,Travel,DE,17,0.0378340848285947,0.2953997070657058,0
1242,186,152.3128606718586,POS,Electronics,US,18,0.2085504107597221,0.1383796606553091,0
4143,74,77.13214655178547,ATM,Electronics,UK,6,0.1304214986775182,0.1255797500371649,0
9392,373,147.42128853590853,ATM,Clothing,DE,13,0.1511175598750881,0.0572440863274543,0
1024,568,56.806701680214985,POS,Electronics,FR,13,0.2842695585544017,0.2710289186349193,0
6703,502,58.035523164576055,Online,Grocery,TR,7,0.0264638002622427,0.2392229243803284,0
6254,590,31.3870273795103,Online,Clothing,TR,14,0.1512614086762512,0.1412760478764001,0
667,854,161.1399317985278,QR,Travel,FR,17,0.0298779492563022,0.1687101858760021,0
7057,925,152.42033161174857,Online,Clothing,TR,12,0.1411601553707835,0.140057533076885,0
451,506,80.68477507610469,Online,Travel,DE,14,0.1952478974950668,0.2441367502003387,0
4802,435,19.291183251758,POS,Electronics,DE,21,0.2580215408555751,0.0143014465501485,0
6276,728,145.86553992354,QR,Travel,US,17,0.2837512444410171,0.2668411458167755,0
6514,657,130.87035459339975,ATM,Clothing,TR,14,0.2067012012366061,0.0751661439262483,0
7727,913,157.89234257297872,ATM,Food,FR,16,0.1180232183060189,0.0194561301498225,0
195,576,111.3131658284404,Online,Grocery,TR,15,0.0817368859440726,0.1978802765766446,0
3569,747,91.28101462980496,QR,Electronics,FR,10,0.048697218527643,0.0258766002710781,0
3857,434,92.58264105960896,QR,Grocery,FR,23,0.233174870255619,0.2182494509750481,0
7237,455,38.69662367767828,Online,Grocery,US,11,0.034409734575643,0.0818246861071063,0
1282,973,158.8245218817516,Online,Clothing,DE,6,0.04729552624793,0.1115025396796426,0
7816,934,60.97978611447444,QR,Grocery,TR,11,0.209523644857032,0.1604015505008061,0
3752,174,139.38727706557157,Online,Food,UK,10,0.0268023682512188,0.268626224280924,0
6889,830,101.15715062829716,Online,Travel,US,23,0.2155464537386004,0.1252684234328143,0
8948,777,86.59721157864736,QR,Grocery,UK,8,0.0458176097402928,0.2641654640390574,0
118,780,244.5851494978384,POS,Travel,UK,14,0.2810965090703058,0.1782894240519088,0
4538,339,1.0,ATM,Clothing,TR,10,0.2148537985678126,0.0059787356080831,0
5429,521,84.33395635861851,ATM,Grocery,DE,11,0.0564625711606899,0.1048364499248051,0
7612,530,104.17936826922389,ATM,Grocery,FR,21,0.1721074496003111,0.0370655625088069,0
6600,928,90.55342141659028,POS,Electronics,DE,16,0.0250368529398188,0.2441151542546875,0
5673,234,195.27763335718663,ATM,Food,US,13,0.026630019290957,0.0464876995032572,0
9853,169,1234.6864033678582,Online,Travel,UK,18,0.7853985738658685,0.849358844249966,1
5144,902,155.27406761710574,QR,Electronics,US,15,0.03904587433178,0.1492772546453854,0
6942,927,100.29184160170205,ATM,Clothing,TR,10,0.1173535566034165,0.1532104700495043,0
3143,638,32.83866760258407,QR,Travel,FR,11,0.0047529483317262,0.0147337164917056,0
3845,916,88.43628673187119,POS,Travel,UK,15,0.1578144766972048,0.0753092311284603,0
6606,897,56.97518628022685,QR,Travel,DE,15,0.0488272502555216,0.135294254245152,0
7914,656,64.01205776365576,Online,Food,TR,15,0.2325919767771468,0.1882541535194251,0
5509,276,75.06542875951524,QR,Food,FR,17,0.0439396026956606,0.2801086734151611,0
3723,467,45.4984752263177,POS,Food,UK,9,0.092929812452445,0.199111630185139,0
6668,703,21.88384191999863,POS,Clothing,TR,9,0.2907963219220091,0.2994788932011031,0
7719,875,88.16740473183437,POS,Travel,TR,17,0.0834796473304327,0.1239347835046323,0
4481,892,79.78883548124068,POS,Grocery,DE,17,0.2724866108412839,0.0598840191333412,0
1032,517,13.9158712536522,QR,Travel,UK,9,0.0235485889365348,0.0067814167715908,0
4858,133,125.2753878795898,Online,Electronics,UK,7,0.2876906116016861,0.1773605319956054,0
7531,140,230.8636669485979,ATM,Electronics,DE,17,0.2263149884407147,0.1282381864053135,0
14,680,193.06286869902647,Online,Food,TR,12,0.1399473005167972,0.1706058125946373,0
8474,553,136.25800667017012,QR,Electronics,TR,11,0.0243732873980416,0.0978642021353502,0
826,253,129.85362805056792,QR,Travel,FR,17,0.1451838421542629,0.0326123750623004,0
3719,110,130.5810000556355,ATM,Electronics,UK,16,0.2973568227033396,0.1590444837998685,0
8745,865,154.71804286403912,Online,Grocery,FR,9,0.1640808974863007,0.030920377220238,0
4394,70,138.16214244596904,QR,Electronics,DE,9,0.2505781129337305,0.0048175578135678,0
6413,997,185.5879858991888,ATM,Electronics,UK,6,0.0545344449584185,0.1987302969331909,0
6771,725,61.822970646206784,POS,Food,FR,12,0.0762805542668533,0.0124743938138265,0
4914,525,115.27231219301866,Online,Grocery,US,18,0.2263164350691332,0.2383768419786222,0
3297,853,85.40605729826945,POS,Grocery,DE,17,0.223700357071498,0.1654041534516542,0
2396,915,115.00754756180876,Online,Food,UK,20,0.1355929963323388,0.2988470552051538,0
9127,272,73.36212302693903,ATM,Electronics,UK,23,0.0668142270497463,0.1684798373735998,0
7271,111,49.60724006592779,Online,Travel,UK,15,0.1548757797613507,0.1465268926749327,0
1794,572,87.50984228323405,POS,Food,DE,21,0.2707993473646533,0.191474033367217,0
1451,70,146.79344146099214,POS,Travel,TR,17,0.1768457277296753,0.2231781822332138,0
6216,570,174.80822633834396,Online,Electronics,UK,17,0.2597281419257625,0.281448069574355,0
9533,861,5320.355376287989,QR,Grocery,NG,4,0.8319724157929063,0.7577812705776967,1
9298,973,104.62817768111393,QR,Travel,TR,8,0.197378822231505,0.1127854458044926,0
5631,941,176.88003007869892,Online,Travel,UK,12,0.192520267313702,0.0629340803043527,0
4463,272,106.06303311745924,POS,Food,TR,20,0.2960695042686333,0.1333884499867985,0
1206,549,85.8209438929232,Online,Grocery,US,14,0.0295222666442518,0.0781817065129341,0
4072,324,1.0,QR,Grocery,FR,11,0.2108681906329865,0.2480264954855696,0
6801,1,49.79437876207766,POS,Travel,FR,21,0.160889894812895,0.0044179415538285,0
3812,527,91.91600363927525,POS,Grocery,DE,15,0.1045534991700566,0.0341780400792287,0
2538,587,130.60412504018913,Online,Grocery,UK,18,0.0756355585592578,0.18282919639957,0
1315,60,3.4188011411562518,ATM,Food,TR,8,0.0503918931176462,0.2944645574227986,0
5910,634,129.9125406840683,QR,Clothing,TR,15,0.1061386907791863,0.011710490287305,0
5542,902,180.91892384456563,ATM,Travel,UK,15,0.1388438113016606,0.1682852021532032,0
5398,413,94.9335488590955,POS,Grocery,TR,22,0.2496184553728485,0.2060126561573919,0
8003,329,104.30112125204478,ATM,Travel,TR,23,0.1280076447971653,0.1010068899631371,0
9393,79,136.3731097266046,Online,Food,US,7,0.0781765169682554,0.0380280762192601,0
6856,199,94.65467549546284,QR,Grocery,FR,23,0.2167512172282221,0.0845034188985352,0
1520,715,49.60988342007477,QR,Clothing,FR,6,0.1834575664842057,0.2200835425441221,0
1366,557,85.62209449244325,QR,Grocery,TR,8,0.1118636320428753,0.281666594507062,0
8157,164,25.413034622931747,Online,Travel,UK,18,0.1195601043983244,0.2244952304588334,0
2689,975,100.24552792817768,QR,Grocery,US,15,0.2769483623101121,0.2451206011440412,0
6115,847,86.8838201850436,Online,Grocery,FR,6,0.180108713109613,0.1657253457999606,0
8835,754,101.18375281651336,POS,Clothing,TR,16,0.275795042647802,0.2335207807658712,0
4615,955,186.94959051634265,POS,Food,FR,19,0.2526491010299249,0.1383947124601632,0
9151,188,159.02631456158608,Online,Grocery,UK,17,0.2289314610851292,0.2960339892386767,0
8168,186,53.26384095957496,Online,Electronics,TR,19,0.2909524442644099,0.1394491076438485,0
5476,824,127.37188857077751,ATM,Grocery,UK,12,0.297068280828702,0.0985645892137508,0
9815,663,1552.173656762165,QR,Food,NG,2,0.7158546632765187,0.923104912209382,1
4204,223,137.31469299442267,Online,Clothing,FR,21,0.2213673127729866,0.0115214113728751,0
7039,186,136.01293294163875,Online,Travel,US,17,0.0356025122546164,0.2477806712132678,0
6329,909,110.9619458745169,ATM,Electronics,DE,16,0.0908316987318023,0.0119138862530854,0
7428,894,95.27467288654596,Online,Travel,US,9,0.2227046581403855,0.1954966351360894,0
5920,609,81.95403385033579,POS,Travel,FR,22,0.1822558998714986,0.0361143132783972,0
3344,442,1.0,Online,Travel,UK,9,0.1027249644471407,0.2230289626895978,0
5970,2,109.57280680749676,POS,Grocery,DE,11,0.082816535186726,0.1413511661946577,0
9211,601,86.77631079515447,Online,Clothing,TR,10,0.0972150395383573,0.0899958428933836,0
7450,114,128.37966823044812,POS,Food,DE,19,0.07923708854705,0.077794253534517,0
3747,849,184.1142048061608,ATM,Travel,US,6,0.2186263616141815,0.1026099378238618,0
1244,769,65.13581597650929,QR,Electronics,DE,10,0.2743764216627587,0.1433229884444566,0
7147,632,81.86690143219606,POS,Grocery,US,23,0.2131690526460898,0.065350219541231,0
4080,317,131.41650228708983,Online,Clothing,DE,23,0.0883264513803114,0.0736738215407279,0
3125,905,111.47813074279809,POS,Grocery,US,10,0.2121792029850858,0.1205907214301075,0
4466,470,87.61789346588456,POS,Electronics,US,12,0.1943216229635569,0.1393401025376433,0
1628,527,158.10038521356051,ATM,Food,FR,12,0.2727979632243836,0.1171973807722666,0
9456,114,81.08036536530992,Online,Food,UK,20,0.0452006291947949,0.0402871356001011,0
9545,654,815.7022617842782,Online,Travel,FR,4,0.9803389525922104,0.7859399566002648,1
3917,701,190.7788740797536,POS,Travel,TR,9,0.0142166578528136,0.2655586602050381,0
6925,787,72.36426356960423,QR,Grocery,US,21,0.1031153710191589,0.0746231297371606,0
9109,298,27.406319156341524,QR,Clothing,UK,18,0.2480255570665569,0.2336927612999669,0
3621,329,137.15660899291004,QR,Grocery,TR,21,0.137251382469522,0.0262770462278582,0
9561,788,1557.8327496997604,POS,Grocery,FR,12,0.870230309329976,0.917582681884745,1
8277,699,85.2996119433811,POS,Electronics,TR,22,0.0061338038158815,0.0849406739712228,0
9099,308,90.99044051680497,ATM,Food,DE,7,0.2279233204434694,0.0702237166069234,0
3,682,112.99789968218457,Online,Food,TR,12,0.0748320837298371,0.1997849678525257,0
6196,822,24.79845049255776,ATM,Grocery,FR,23,0.0503091067120535,0.1442688446583845,0
1066,494,1.0,ATM,Grocery,TR,11,0.0408891163391265,0.1670121142367743,0
8889,345,190.31785796862783,ATM,Grocery,TR,18,0.147182049717056,0.0750880895855544,0
5629,145,214.81696579646797,POS,Travel,DE,16,0.1948543757074597,0.0593401114378767,0
1109,661,64.48337548925542,ATM,Travel,TR,20,0.2551813491750844,0.191374237764953,0
9360,951,122.5321468361982,ATM,Electronics,UK,16,0.1969451363078608,0.0608681346489127,0
15,663,52.68621841349847,ATM,Electronics,US,22,0.2506252298032298,0.2066266948324424,0
2587,674,115.625993988861,Online,Clothing,DE,9,0.2597628632438501,0.0814242239114329,0
2636,316,18.92449542055836,QR,Food,FR,20,0.1746209711946335,0.002245279533952,0
9684,124,2149.2121038881605,ATM,Electronics,TR,14,0.7129622682099425,0.8085707247655626,1
3567,682,71.38563137028488,POS,Food,US,10,0.253525305832807,0.1476020089423281,0
3151,940,98.7644567465538,Online,Travel,UK,22,0.2373193426744393,0.2494950021039578,0
2998,863,38.54985697527768,POS,Travel,UK,14,0.020813575543445,0.1803761558243003,0
2678,486,86.8546401062517,Online,Grocery,DE,8,0.2706314782839169,0.2543526124181435,0
2932,829,127.3284581431128,POS,Grocery,DE,15,0.0878846148199088,0.2382924637975267,0
3017,606,83.59673979027528,Online,Food,DE,15,0.0242229116989608,0.111899335890487,0
2163,836,99.11266537908033,POS,Clothing,US,6,0.0503337338498088,0.1560714696878744,0
4174,386,143.2535744737481,Online,Food,TR,14,0.2741992854452945,0.1603054598191984,0
7457,301,95.48338472449208,QR,Travel,DE,12,0.0194885673223158,0.1187041705111929,0
2562,784,76.82912144419518,ATM,Clothing,DE,21,0.0876953784636615,0.2763020836630642,0
1348,425,17.404090840410646,ATM,Electronics,TR,17,0.1032241717644614,0.2487614727846434,0
7749,356,149.7295464417861,POS,Food,DE,20,0.204975459621334,0.1488444368306738,0
6489,766,73.29819853405841,Online,Clothing,UK,22,0.2736314341250478,0.2469596230129518,0
1554,571,35.27533225709942,ATM,Food,TR,12,0.1411333161402373,0.225679189013751,0
6741,857,144.02898354271755,Online,Grocery,UK,21,0.1095695967666741,0.1250837950203596,0
6907,473,154.76157779641875,Online,Grocery,UK,14,0.220410737432973,0.2397651166296658,0
8892,399,160.30429436998787,ATM,Food,UK,15,0.0180628284843872,0.050506209460526,0
4910,471,200.5075425044567,QR,Food,US,20,0.177455684889291,0.0125073109351289,0
1333,806,80.815787246186,ATM,Electronics,DE,6,0.0347734145180315,0.1294460813211701,0
8176,425,170.1452391981095,ATM,Food,TR,23,0.0722886905119532,0.0339382201195907,0
1863,725,131.42997465151896,POS,Travel,US,22,0.0477487402749209,0.0066098716252521,0
5709,195,85.6254509937735,Online,Grocery,TR,16,0.1309760182203679,0.1276179006935251,0
9262,515,34.39755614631423,Online,Clothing,UK,18,0.1462865738727808,0.2444152078443705,0
781,987,50.245751605607865,ATM,Food,DE,7,0.1401784139872089,0.1279484629435188,0
4850,611,130.42398406532436,POS,Grocery,DE,19,0.0042381100779567,0.2159914993531136,0
670,714,12.771752405098198,Online,Electronics,TR,23,0.095611738479365,0.1108896984858446,0
5416,545,89.22011243300798,POS,Clothing,UK,21,0.1961944174065751,0.2550115503501379,0
8298,161,122.96214031896557,POS,Food,DE,6,0.2667814721940612,0.001719488293755,0
4246,351,113.90627447680524,QR,Electronics,FR,7,0.0085837002077913,0.2845610215502416,0
6843,696,163.10452480129226,QR,Electronics,UK,17,0.0197381586741553,0.0309016321862833,0
9056,801,124.50985709231428,Online,Food,US,6,0.1041807521814141,0.2832079152789939,0
4819,893,6.414244013797983,POS,Clothing,DE,18,0.2903279811470232,0.1462116571463148,0
9408,605,152.5140996698882,Online,Clothing,UK,19,0.2756035332810231,0.1651028278030099,0
2450,877,35.69582250200257,ATM,Travel,FR,20,0.2999976126908898,0.1921341235993408,0
9322,37,43.762673456781066,QR,Grocery,US,20,0.0417152876262417,0.1804352355197005,0
4780,156,45.1673777199492,ATM,Clothing,TR,7,0.0423741803095691,0.0754984017330799,0
9538,144,8893.770032426824,POS,Grocery,FR,7,0.8678448277708307,0.9317833496819912,1
9195,794,147.60438854091373,POS,Clothing,FR,16,0.2718190467850523,0.2504864404846298,0
6680,120,104.3117437648598,ATM,Grocery,TR,21,0.0130501074609437,0.2847211702239323,0
1913,639,74.73275538998516,QR,Travel,FR,8,0.1904203622542077,0.1338642351363877,0
9823,282,1396.5490263909155,Online,Food,NG,21,0.8638638779606495,0.733570005788821,1
7698,939,138.38138811336773,QR,Food,DE,16,0.1192708514168838,0.1808766826981751,0
3779,662,139.78572239326792,Online,Clothing,TR,6,0.0094098660601658,0.2937609207065214,0
6134,816,135.00363481631203,Online,Electronics,US,17,0.1978502165436059,0.072690823992063,0
3443,380,49.61078640411579,POS,Travel,TR,8,0.1562750526229803,0.1845073709674726,0
7939,848,133.47671217780027,ATM,Electronics,UK,10,0.2004206727746987,0.0255715650201862,0
7782,822,149.6986032037739,ATM,Clothing,DE,14,0.2414612484187179,0.23515670041629,0
9072,411,114.69381059250732,Online,Clothing,US,13,0.1193446791442749,0.1898757113937171,0
4009,365,122.00739303498791,QR,Food,US,12,0.0508198867492716,0.127718874868721,0
8468,153,175.31166176984436,Online,Food,US,23,0.2807710337579296,0.0316423231391444,0
8216,712,175.3292423066787,Online,Travel,UK,21,0.0581228525648739,0.2378915352107125,0
8329,469,136.9762400402147,POS,Clothing,UK,14,0.1539631272429776,0.2456955738563993,0
4108,731,107.37047411636222,QR,Clothing,TR,15,0.1541701524646188,0.1915050739313533,0
9745,235,10.0,Online,Travel,FR,4,0.9976961771419418,0.7904379342179298,1
5071,881,73.5382149738494,Online,Food,US,14,0.0310403443659194,0.0523180041946502,0
1088,72,101.24856311854997,QR,Grocery,TR,10,0.1316552024508227,0.1352929719716331,0
8961,830,14.203046372388355,Online,Clothing,US,17,0.2355875376673915,0.2037501710051048,0
852,894,105.32674835268902,QR,Food,DE,17,0.201585705152356,0.0181404014170541,0
5886,368,46.64851977029604,QR,Clothing,DE,17,0.057414037280196,0.117855107875288,0
7320,190,178.00192994291774,Online,Electronics,FR,20,0.1578251279858349,0.2941795472755126,0
3497,985,126.11693152360928,POS,Electronics,DE,20,0.2496335877164575,0.1045233592401677,0
9008,380,7.31543841151597,Online,Clothing,UK,19,0.2059106850489128,0.1291917034540549,0
4086,14,187.3393693300976,QR,Grocery,TR,17,0.2109698167227731,0.0752364493839662,0
3983,271,64.96868148807118,POS,Grocery,TR,16,0.0199041298134459,0.2453589853498115,0
1197,160,31.0812763839656,POS,Electronics,UK,11,0.2278309328939755,0.120309175719276,0
4101,984,111.56811621706454,Online,Electronics,DE,20,0.0138515638772881,0.2411747461425034,0
72,991,30.47025695339713,QR,Clothing,UK,14,0.1644488868273417,0.2365330251537868,0
4371,12,166.60159058156168,QR,Travel,FR,14,0.1167482421630333,0.1941114213227326,0
5478,70,169.4721566758897,ATM,Travel,FR,17,0.2102407631096897,0.0298929408152443,0
9465,980,85.85963674439367,QR,Food,US,22,0.0957193574266977,0.2221966642135018,0
7688,292,119.07757879446304,Online,Food,DE,6,0.2432801811953951,0.1919370279408186,0
4964,519,114.09775990927496,Online,Clothing,FR,8,0.1820007964755188,0.063136842256411,0
5314,855,137.90724446053386,POS,Grocery,DE,11,0.2619503408296469,0.2252406120001153,0
9419,414,69.62795523583931,QR,Clothing,FR,19,0.1049488965209061,0.0578305287646441,0
6245,38,58.27097112614202,Online,Clothing,UK,20,0.0506443859415385,0.293606119614322,0
2328,27,119.42114471564324,ATM,Grocery,TR,14,0.1880446084158478,0.2666557898896694,0
788,964,110.22071857507068,POS,Travel,TR,19,0.2506049330792701,0.1146133395401604,0
698,326,125.0585632244334,QR,Travel,FR,18,0.2571846154843449,0.1881548791865379,0
8604,138,42.71308584739742,ATM,Electronics,TR,16,0.1981701603547654,0.1534495679359156,0
1671,155,141.89352088338947,Online,Grocery,DE,10,0.1455901108343364,0.2287740900415524,0
3867,244,167.25093281357903,QR,Electronics,TR,16,0.000718686025637,0.1839376662151846,0
1813,539,100.59629903857382,POS,Electronics,TR,13,0.0676529951460496,0.2636201092352585,0
5122,338,96.59216847827813,ATM,Electronics,UK,13,0.1369694342245917,0.1722286057961612,0
133,9,133.8258277390495,ATM,Grocery,TR,21,0.2101261423012517,0.0447047178560324,0
542,445,131.2143978324421,Online,Travel,US,8,0.2738191093944224,0.0460470041658047,0
7653,209,32.099497047924714,Online,Food,FR,13,0.0718571669393755,0.0151336748403812,0
9379,292,112.06999831339546,QR,Travel,UK,7,0.2549602229924021,0.2977546092102614,0
5203,989,23.686050308250486,POS,Electronics,DE,22,0.2510499787452129,0.1462920413807426,0
1925,238,107.49335456938888,Online,Grocery,US,6,0.1003986575042071,0.2607886951211633,0
1945,263,135.2064924024638,POS,Electronics,DE,13,0.1244705655851724,0.2773759875650269,0
1139,261,157.52435250166758,Online,Electronics,TR,12,0.2194592084854545,0.1038515619333053,0
3733,517,111.5483664347577,POS,Clothing,DE,11,0.187346053545952,0.2771711031351801,0
2000,59,73.86125258917181,POS,Food,UK,17,0.2833725399012542,0.0940319575916674,0
8646,274,28.271881076605126,POS,Grocery,US,12,0.0188340188602182,0.1364761983247639,0
575,477,113.02358745354404,ATM,Electronics,DE,12,0.0398445420183373,0.2164302244464524,0
668,265,123.62786996919112,ATM,Food,DE,21,0.2070354852540279,0.1468010060517427,0
354,851,32.84373661777295,Online,Travel,DE,9,0.2714436023011238,0.1638352429909631,0
7991,807,91.06967822950544,ATM,Grocery,US,16,0.220687307798303,0.2913618058331271,0
6577,731,84.85575610599095,ATM,Travel,TR,8,0.2004905956945919,0.2226444275128895,0
9974,456,665.4398634142507,POS,Electronics,NG,4,0.7443136066345325,0.922452777974456,1
2583,268,148.43409458156108,POS,Travel,UK,11,0.1288635381883643,0.0217857217097295,0
4760,884,138.07448694696805,ATM,Grocery,FR,23,0.1108545491983264,0.2642281889208595,0
9400,725,100.73336863427996,QR,Food,FR,16,0.1896958292866755,0.2364333231057414,0
7946,339,116.79676956982294,QR,Grocery,US,13,0.0486051839995331,0.1014704029510338,0
8053,563,9.277631636872556,POS,Electronics,UK,12,0.217441984209544,0.2607791091912501,0
3544,861,115.6288287667782,QR,Grocery,DE,9,0.2791156321267125,0.2002607175994079,0
5930,91,56.2454122312489,QR,Food,DE,8,0.2343886172715562,0.0261288948669444,0
1880,295,146.9207710894557,QR,Food,UK,9,0.123859163774309,0.0350219715869825,0
8987,495,105.83774089192424,POS,Electronics,TR,19,0.039378840258419,0.1906431850939273,0
8465,177,134.84985514615744,Online,Grocery,UK,8,0.0757296924117608,0.1732332390527661,0
3622,250,92.60918674621146,QR,Grocery,FR,22,0.2007448708849905,0.1969641424899754,0
1042,424,122.16989753180285,Online,Food,UK,21,0.0022713441706139,0.0914832903577041,0
4487,932,90.72347488267678,Online,Electronics,UK,17,0.1939353473413868,0.1981795799277906,0
8779,970,132.7114753248369,QR,Food,US,6,0.2470378369493575,0.0014303021214974,0
7608,19,129.3901927004736,QR,Electronics,TR,19,0.1062791317877268,0.2172240520313964,0
4113,272,115.38676344142108,ATM,Travel,UK,19,0.2672625418525201,0.1013278614056429,0
5942,921,47.1709282211383,QR,Travel,UK,10,0.1157513858159905,0.2563026813160125,0
9435,472,27.783488328864124,ATM,Grocery,DE,14,0.2325123781285667,0.2927073920837116,0
3200,42,85.85950024787269,POS,Electronics,UK,8,0.002448110127528,0.0445290252839763,0
1950,365,165.01244721260207,POS,Food,FR,8,0.1002697581449416,0.0167090175540694,0
2923,949,89.17446909503161,ATM,Food,DE,19,0.1135116965266321,0.1923032843425064,0
6082,199,85.52819046759537,ATM,Clothing,UK,17,0.299515493649799,0.0427807793262001,0
767,649,177.2492397691183,QR,Electronics,DE,16,0.238560685574509,0.0546705784104662,0
6704,825,216.93254702772805,QR,Food,FR,17,0.0089040475540853,0.0902768698655924,0
1920,746,178.78022795778668,ATM,Grocery,TR,22,0.2579240902080309,0.11440724096445,0
6205,448,135.98882597388493,POS,Food,TR,6,0.2215148328092687,0.2952319142261088,0
4353,543,148.46016108895012,QR,Clothing,US,9,0.0587597975421371,0.299230459836773,0
4130,920,9.96127706059103,QR,Travel,DE,9,0.1218687255062687,0.1941860569412993,0
5604,270,102.5525753371674,Online,Electronics,TR,17,0.2445234691274572,0.2792055871823082,0
7467,920,138.83212446688947,ATM,Travel,US,21,0.0257212924501556,0.0766203167243364,0
7863,582,72.80854730360535,POS,Grocery,DE,17,0.1503909394790496,0.1569238385171501,0
4688,714,117.7430822327499,ATM,Travel,UK,8,0.2274360066663102,0.120629345434316,0
4916,13,73.56950178811287,POS,Travel,DE,15,0.201430009049553,0.1049069349234087,0
5979,410,144.32544010377626,ATM,Travel,US,21,0.0022380464114723,0.2785714513546932,0
1335,96,104.56505855298342,POS,Electronics,US,12,0.1651867058099057,0.0446703535058747,0
8805,762,224.36003836961711,ATM,Electronics,DE,19,0.0906884912976171,0.1758820133793114,0
2886,925,142.4149089652434,Online,Travel,TR,12,0.0102976116925293,0.2653286245353912,0
2402,151,33.944216658649395,POS,Clothing,FR,21,0.2844553047946735,0.2932526845144681,0
4731,728,142.79466527026068,QR,Grocery,DE,9,0.1581668947967705,0.0880421708317365,0
1426,174,140.43313827486435,POS,Grocery,US,13,0.1924166362086088,0.0396305831619028,0
3786,731,80.9352519597712,ATM,Food,US,12,0.0606372312878721,0.0686952739743954,0
3320,990,85.50414570680687,Online,Food,FR,19,0.2128679139944062,0.0809043130525627,0
6173,598,40.73086856497572,QR,Grocery,FR,16,0.2863103742917667,0.1769457252505579,0
9107,252,172.35351508673568,POS,Travel,UK,6,0.039655656071565,0.1576108484769913,0
396,622,171.07914283363368,ATM,Travel,UK,7,0.0100041531841962,0.1437694466489332,0
5565,966,16.063861882573676,POS,Electronics,FR,12,0.0659367415468779,0.0788333576469212,0
5109,139,181.50628730049132,ATM,Electronics,FR,13,0.1164275024427653,0.0109952180791503,0
1200,337,149.76451997610155,QR,Electronics,UK,12,0.0548482944852381,0.1286351399295323,0
